,Height(Inches),Weight(Pounds)
1415,67.6293765117623,177.429507082272
1416,69.5503763773702,199.807846405863
1417,66.3040376980219,179.759741725801
1418,68.6974605884443,178.015094996932
1419,70.5540467319427,181.679921764156
1420,66.3401000010943,163.001274168673
1421,68.368066311252,176.505303319986
1422,72.3699335917171,224.603810671148
1423,67.1921516361147,193.788816001288
1424,67.5316570524766,164.004352795121
1425,68.6186309848695,189.702187874025
1426,68.5579507813317,186.064853856785
1427,70.3001789602721,196.585057723116
1428,68.9048510892203,195.408551100029
1429,69.3820173803323,198.850085211327
1430,72.611327294094,200.633687920939
1431,67.5658637345031,178.371833700566
1432,69.2364010619199,202.203230656129
1433,70.0620961540313,184.505182791394
1434,69.304977600477,193.529606316647
1435,74.6870925952898,230.136923281846
1436,67.5541980518356,172.870347001759
1437,67.0478395971856,171.34574590784
1438,72.7422091550301,202.873682756823
1439,68.3561653489311,204.358874673228
1440,67.092217087872,168.32049821795
1441,74.2092159540775,197.474827622943
1442,60.8202705373382,137.775310144586
1443,69.6339697781423,200.342813718824
1444,67.7306111200947,194.18044459866
1445,69.7900894179377,194.400735358696
1446,69.9899530101181,208.107782762267
1447,64.4373753506252,166.490219384593
1448,64.8035422213359,185.259530616791
1449,69.5595271982408,197.188228018465
1450,68.0026044356898,193.911524655417
1451,70.4913724868496,203.285035100182
1452,74.0538461289773,207.728204147378
1453,71.8139752953244,197.8027791171
1454,67.2716153306742,182.898115429334
1455,67.5918946367521,174.434991417039
1456,62.2946949169642,149.497251734629
1457,71.9548677972,215.155762529435
1458,68.414820467778,179.828343785579
1459,69.5659947031846,203.215930022219
1460,71.0890620694282,182.777412454632
1461,72.1288256780905,216.216814748089
1462,72.5413265923868,213.716956783022
1463,64.7296155113039,161.952431163973
1464,70.9594893867206,212.230144740824
1465,70.7320604266085,197.811882243136
1466,66.3515413194102,171.963792430396
1467,70.6783761708838,203.274633071396
1468,66.8548789146642,164.701103595252
1469,70.1726093609949,192.631630023646
1470,71.6150007183468,208.671871861817
1471,70.2428159924974,198.199957603597
1472,67.846160211572,168.0670153247
1473,72.088510419573,209.532429389397
1474,68.8868952755747,175.992018097055
1475,69.7354421717841,196.218174027164
1476,69.3303465194418,194.827390618945
1477,68.5609875528216,178.691768606115
1478,68.6307965197387,193.128832358554
1479,74.0930974122164,217.712531331905
1480,72.378675031591,216.938374463743
1481,68.415251589545,190.128213590258
1482,68.6109219180778,181.230543349614
1483,65.0565885309662,173.43476234503
1484,75.5724387360354,217.118015264041
1485,70.340936458423,199.133426685317
1486,73.4245096594727,220.207660219683
1487,73.2794448452252,209.228853966766
1488,65.3518889624403,172.567381412296
1489,74.6863668071705,224.630423960364
1490,68.9552800868043,207.744486041115
1491,69.726859733262,191.211766237953
1492,66.938626493497,175.942606656407
1493,73.9953111954398,213.371576086756
1494,70.5342018238768,181.855197361081
1495,72.7716028203607,210.657667000328
1496,69.633161690341,189.651557182534
1497,69.7500324346538,204.179760964189
1498,66.6611031108434,184.470442822833
1499,68.8754238308693,199.994622028532
1500,67.901808661601,170.846760280748
1501,71.9705260493935,211.542784549023
1502,75.4649926309027,217.971052703788
1503,63.6646875052149,160.125909026144
1504,69.1048034357093,184.90189234523
1505,71.052778593152,193.999617046952
1506,75.6986182493622,249.5656279814
1507,71.1407885642128,191.44174460506
1508,69.9228101460632,197.26637924836
1509,67.7806016782241,182.611550308877
1510,67.9859751370308,185.687955027015
1511,70.7617524507795,198.655821530763
1512,65.6359972889684,172.539082609337
1513,73.8536626753213,217.886922005966
1514,71.7920220563227,197.417014408726
1515,62.1689692569458,147.859653364299
1516,64.8071889528013,158.010842545683
1517,62.7580191747154,140.266628386203
1518,69.0014983992313,191.238945562397
1519,69.719093297633,204.217022100385
1520,67.559300556797,171.196984161435
1521,73.2781836251718,202.279055505837
1522,69.7727569152484,197.984766074009
1523,70.88614442153,224.695162461364
1524,67.5211171560713,188.409426189908
1525,71.0521485106455,191.980253087584
1526,70.3785389827948,207.795407831978
1527,70.7986267026323,195.875839414498
1528,69.4472097849116,190.447700798734
1529,65.0906614319938,152.524792423902
1530,72.6184085193962,207.161233261586
1531,68.9686795966456,177.80902804941
1532,66.5407893508447,173.47439736509
1533,75.8190402827074,230.939454209339
1534,72.2795167050262,198.836514614642
1535,66.8541106775866,180.544376625543
1536,63.6481439988488,160.875108800433
1537,68.3799761433483,188.775536517828
1538,69.6329393035072,200.562613220454
1539,72.7046044178536,203.192182107662
1540,73.7379282801458,208.162383941076
1541,65.9344308820116,162.549680444354
1542,66.6277502258848,160.117371390339
1543,68.4698240786034,201.086014382762
1544,73.4591841359929,211.789007861233
1545,63.1836411236444,148.618673958965
1546,67.940578352507,191.3306528154
1547,74.7096124843703,207.243853998445
1548,64.6383741461495,172.501320855784
1549,71.1983161780362,183.637283815726
1550,67.3960198498187,180.659638009296
1551,67.3675535943183,170.477946458786
1552,70.8371585589687,201.403402398429
1553,68.515999087264,192.122242688462
1554,71.1410478778114,211.816016520079
1555,67.1981589640572,185.745590146909
1556,70.7167503719475,176.955063189612
1557,69.1848294664222,201.122190097214
1558,73.4461872017863,203.240583689209
1559,71.6499170962301,200.677163947353
1560,69.9449860345159,182.346218481131
1561,74.6976372029527,209.373125875119
1562,67.8676651992023,168.817571526638
1563,71.6908689267356,188.656335367107
1564,72.2008873577522,195.275537730392
1565,68.0988736639499,173.896236897721
1566,66.5748867342449,163.241254688207
1567,70.1907691564409,181.32010597385
1568,76.4565780764772,239.581389419794
1569,66.1416971142251,165.997434175877
1570,65.9247410948696,152.949488391698
1571,71.8480449921956,200.413424520015
1572,69.1176573779058,197.491802106448
1573,73.358436641133,217.389544639018
1574,69.0526282274144,194.68090179018
1575,71.865845248237,203.488800960605
1576,71.8574874474702,204.422633460166
1577,60.7988856121428,128.39022102706
1578,69.0438666249045,181.377015019601
1579,68.3088861450042,188.829591757712
1580,70.9927345738887,198.636737557155
1581,71.9424089171008,198.926513135479
1582,69.94155395174,187.40360054541
1583,71.9121190113416,204.780910475438
1584,71.007888258908,194.080612217446
1585,72.2819283450067,205.927099209038
1586,66.2761384092256,174.209764123141
1587,68.2484429572457,183.454229197182
1588,72.3674921385285,218.394554707762
1589,67.4955751464423,175.210297477134
1590,70.752197577819,206.378365532734
1591,71.6685570532706,189.392841331649
1592,71.5229643054445,214.302464440455
1593,66.0799589860269,175.547707873406
1594,70.4741613870774,200.361281966151
1595,70.950441232888,216.34113010094
1596,66.6284354436438,159.482828827659
1597,65.2646044561427,167.755869852531
1598,69.7252073294272,182.481686860063
1599,71.8537220901297,212.814664230367
1600,66.9689359230578,169.392797057265
1601,69.2307676438561,175.911589331214
1602,65.2536708473629,174.943977756174
1603,72.69525855305,181.325329135447
1604,72.8139065054898,188.951474114366
1605,66.577515666538,178.488156967759
1606,62.5869716621146,144.641418170592
1607,67.7678200273996,164.157890079859
1608,68.4827075052988,174.455554221592
1609,67.7280173908753,169.458093984868
1610,76.6175459376512,255.863326492899
1611,73.5752957686342,222.686143771868
1612,67.6508442095371,167.864136576335
1613,69.7548341761355,201.00854801062
1614,65.7105998655828,170.900676935445
1615,68.7689024072135,172.980946843261
1616,70.6988955344424,187.368193287917
1617,69.2080678412148,184.929293121148
1618,74.633827265613,213.069042246911
1619,70.3546168638415,202.034955305555
1620,68.1156716635966,167.880720453114
1621,71.0961130989543,210.821194296704
1622,69.9831374596516,206.41441183225
1623,65.2715625732843,156.579802693243
1624,67.68008390976,169.611562032223
1625,74.0674315170364,228.407444091575
1626,68.7589926914302,172.094198548326
1627,69.2523748147062,192.408896724658
1628,68.8059345153141,174.23970824618
1629,67.7454928656511,179.554213412234
1630,71.4713872338541,192.929107075105
1631,70.6552305807625,195.441863148289
1632,68.3689798391143,187.923052494574
1633,71.4697583311449,204.595732770733
1634,69.3780372604957,212.01702558793
1635,74.458497765373,209.94876840802
1636,72.2785561512953,196.709024642257
1637,73.0741805393995,208.058043324187
1638,68.1092145934145,176.261190472641
1639,67.4279615768796,189.404203156975
1640,70.8214314938544,194.327152035254
1641,67.2406988227067,176.746305447761
1642,71.2236274423739,209.733538764472
1643,65.7960499191064,158.460323820345
1644,64.5208474624288,171.303495123217
1645,67.4770312447816,180.294820634159
1646,71.356628080496,211.395638565135
1647,68.1763064567274,190.132725436454
1648,67.4730988142564,178.365728160163
1649,65.6569205746668,163.195116394641
1650,67.7003580213677,155.162586782756
1651,62.2088286210429,130.838073839864
1652,67.4450805149459,186.838868203851
1653,69.5790902343589,194.094561074301
1654,69.9262412340003,204.875691679207
1655,68.8610815030965,199.281311432827
1656,70.943499589006,192.206150964704
1657,71.5747233612873,207.816943794113
1658,66.5028989134252,161.757176072928
1659,69.011160640682,191.026743469822
1660,68.0684949386101,171.056290533074
1661,70.4199561065357,188.242982263771
1662,71.2218282169113,200.708467329946
1663,70.1857009860286,188.529396626822
1664,66.4815974899995,165.589097549253
1665,70.3892007063949,178.851348335504
1666,68.8463098212285,174.887367132372
1667,69.5666223421231,187.468986917995
1668,69.2138739823169,201.527753115406
1669,71.6784302176178,206.401780751861
1670,68.5078149084514,200.87727945768
1671,70.0593309810197,225.014367955245
1672,70.9037444490067,199.362352527213
1673,67.1143608404288,170.789162512475
1674,67.6284843992187,174.865451365505
1675,70.9874133207565,214.792992556764
1676,66.8785157845366,175.366252001374
1677,68.477456530666,187.205394744676
1678,66.2670564801136,163.638150655659
1679,65.7740120104543,156.968073866854
1680,64.4613458971268,158.900434324327
1681,65.8549627565603,154.965398921107
1682,69.9027563992005,177.712966560632
1683,69.1344005045772,196.330311649716
1684,70.4816238228905,194.161782264978
1685,73.5073600149748,209.698039292538
1686,72.3147754051967,194.891588953445
1687,73.7487510165311,203.999702807105
1688,73.541184326439,212.030375733436
1689,63.0944832212484,154.888895277244
1690,72.2670868251364,209.633317284708
1691,71.119087573139,174.552344065815
1692,72.0057094040432,205.961922492582
1693,66.7034796444077,189.430028578934
1694,63.5714114494818,144.815032029167
1695,70.6980120714592,187.018458438731
1696,75.6828079116554,232.104476046529
1697,68.1621465269653,183.232711788673
1698,70.2252520013285,191.709066845333
1699,71.5652564587241,194.721856413693
1700,71.6576596011603,204.426255570436
1701,74.6704347564838,207.908061632395
1702,66.80502560959,174.335490583107
1703,68.0245691600181,185.404851939128
1704,68.2131444752004,168.168504168262
1705,72.0595913647095,203.925879957815
1706,66.7049804510998,164.179485990267
1707,65.0996356494004,180.793710519115
1708,68.2276145940888,174.712431932758
1709,70.2775896278986,198.728522620424
1710,68.9929940710554,166.795209231282
1711,72.8176363279467,202.948003531212
1712,70.4832883358863,190.522037427247
1713,69.2651396159888,172.30039050559
1714,66.1180620994522,181.014107898674
1715,60.9667232822144,134.822826663623
1716,66.0829084373533,169.617201955091
1717,69.3382979522991,198.389549089506
1718,70.7963452377364,192.293168460958
1719,64.8415282349549,161.193051350145
1720,66.9148940813195,169.882489592538
1721,71.1965868763911,191.683842483212
1722,67.6604230453665,173.384719262428
1723,68.4961334362529,182.182992130117
1724,67.1401859752249,188.848498569182
1725,68.0311723088424,176.665352902051
1726,71.0306169514211,217.490957724472
1727,65.6249209440502,168.035235364942
1728,68.6790348699896,177.521933002092
1729,72.2642057730165,204.416126921461
1730,69.8072752097695,217.18974145849
1731,66.3981283772914,170.217451156822
1732,67.590168231932,174.009152152765
1733,71.0890956635457,188.116045768091
1734,65.8199775510954,172.746364978593
1735,68.5608541143992,186.401101170042
1736,69.7186418095458,205.149302542524
1737,72.0552070166135,205.676441963688
1738,67.6525299734888,180.871137652334
1739,69.7628785446196,189.828312637646
1740,66.9163353055282,175.203934564897
1741,71.6938805892545,196.726281981995
1742,69.0340650960745,183.557049016817
1743,68.6397698200344,203.005896094637
1744,68.2112871008897,190.584200470746
1745,67.4562718277839,166.39065630828
1746,68.164232772446,191.830234706788
1747,70.9468359659473,193.506341058435
1748,70.686247451505,194.943655052901
1749,70.9675854605587,212.826348541347
1750,74.6046680483172,249.946283195065
1751,64.9485459017462,168.534190221593
1752,67.3926409938615,174.030954321797
1753,70.6745173506145,193.55919238721
1754,71.7035773054573,207.110572231481
1755,70.6782077440821,205.817295757818
1756,70.4736776514207,199.356143981321
1757,68.4235864937691,178.620033231448
1758,70.4180872399804,189.57947249652
1759,71.6763671720677,200.20620696213
1760,67.904421608325,165.763925844188
1761,63.0061801676474,151.350571899256
1762,66.8007189202471,174.988190526957
1763,66.017591670216,174.612100076323
1764,64.9098453269633,166.243922643802
1765,68.5032610130771,193.982059494858
1766,70.0247144837372,189.91196464108
1767,64.5489720237124,148.787471303952
1768,72.461527924717,223.315510189209
1769,69.9639120678988,191.065447505672
1770,69.3194375313327,172.455099569056
1771,69.573259797481,191.547176722161
1772,69.6743679475224,192.091677730476
1773,69.2292191172492,177.592699608627
1774,64.4483876826173,162.619097273375
1775,67.4512093255625,177.84598831903
1776,73.4948611201265,214.81984797088
1777,70.9685634065889,204.410163253705
1778,74.6955227193401,225.512386458999
1779,68.1880966668789,190.268425459741
1780,69.8560223215865,207.916686230298
1781,67.1975110041172,177.313563708361
1782,67.8417923970019,192.741685042469
